household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
all_households,all_quintiles,1979,60700.0,4600.0,65300.0,1400.0,14600.0,52000.0
all_households,all_quintiles,1980,58500.0,4900.0,63400.0,1400.0,14200.0,50600.0
all_households,all_quintiles,1981,58500.0,5100.0,63600.0,1500.0,14400.0,50700.0
all_households,all_quintiles,1982,58100.0,5600.0,63700.0,1400.0,13300.0,51900.0
all_households,all_quintiles,1983,58700.0,5700.0,64400.0,1400.0,13200.0,52600.0
all_households,all_quintiles,1984,62500.0,5500.0,68000.0,1400.0,14200.0,55300.0
all_households,all_quintiles,1985,63400.0,5600.0,69100.0,1500.0,14500.0,56100.0
all_households,all_quintiles,1986,67900.0,5800.0,73700.0,1500.0,15500.0,59800.0
all_households,all_quintiles,1987,65700.0,5700.0,71300.0,1500.0,15500.0,57300.0
all_households,all_quintiles,1988,68600.0,5700.0,74400.0,1500.0,16300.0,59600.0
all_households,all_quintiles,1989,69000.0,5800.0,74900.0,1600.0,16200.0,60300.0
all_households,all_quintiles,1990,68400.0,6100.0,74500.0,1800.0,16100.0,60100.0
all_households,all_quintiles,1991,66300.0,6400.0,72700.0,2000.0,15700.0,59000.0
all_households,all_quintiles,1992,68000.0,6700.0,74700.0,2200.0,16200.0,60700.0
all_households,all_quintiles,1993,68100.0,6900.0,75000.0,2300.0,16600.0,60700.0
all_households,all_quintiles,1994,69000.0,6900.0,75800.0,2400.0,17000.0,61100.0
all_households,all_quintiles,1995,72000.0,7100.0,79000.0,2400.0,17900.0,63500.0
all_households,all_quintiles,1996,74900.0,7200.0,82100.0,2300.0,18800.0,65600.0
all_households,all_quintiles,1997,78600.0,7300.0,85900.0,2200.0,19800.0,68300.0
all_households,all_quintiles,1998,83300.0,7200.0,90500.0,2300.0,20500.0,72300.0
all_households,all_quintiles,1999,87900.0,7000.0,94900.0,2400.0,21900.0,75400.0
all_households,all_quintiles,2000,90300.0,7100.0,97500.0,2500.0,22500.0,77500.0
all_households,all_quintiles,2001,84600.0,7500.0,92100.0,2700.0,19900.0,74900.0
all_households,all_quintiles,2002,80600.0,7900.0,88500.0,2900.0,18400.0,73000.0
all_households,all_quintiles,2003,82000.0,8000.0,90000.0,3100.0,17900.0,75200.0
all_households,all_quintiles,2004,87100.0,8000.0,95100.0,3300.0,19300.0,79100.0
all_households,all_quintiles,2005,92000.0,8200.0,100200.0,3300.0,20900.0,82600.0
all_households,all_quintiles,2006,95500.0,8600.0,104100.0,3200.0,21800.0,85500.0
all_households,all_quintiles,2007,98600.0,8700.0,107400.0,3300.0,22000.0,88700.0
all_households,all_quintiles,2008,90600.0,9100.0,99700.0,3500.0,18500.0,84700.0
all_households,all_quintiles,2009,83300.0,10500.0,93800.0,4000.0,16800.0,81000.0
all_households,all_quintiles,2010,85700.0,10500.0,96100.0,4100.0,17900.0,82300.0
all_households,all_quintiles,2011,85100.0,10200.0,95300.0,4100.0,17500.0,81900.0
all_households,all_quintiles,2012,89500.0,10300.0,99800.0,4100.0,18900.0,85000.0
all_households,all_quintiles,2013,88200.0,10300.0,98500.0,4200.0,20400.0,82300.0
all_households,all_quintiles,2014,91700.0,10300.0,102000.0,4900.0,21600.0,85300.0
all_households,all_quintiles,2015,94500.0,10500.0,105100.0,5200.0,22200.0,88200.0
all_households,lowest_quintile,1979,7600.0,9700.0,17200.0,4200.0,1000.0,20400.0
all_households,lowest_quintile,1980,6800.0,9900.0,16700.0,4400.0,900.0,20200.0
all_households,lowest_quintile,1981,6600.0,10100.0,16800.0,4500.0,900.0,20400.0
all_households,lowest_quintile,1982,6200.0,10400.0,16600.0,4600.0,800.0,20400.0
all_households,lowest_quintile,1983,5900.0,10400.0,16300.0,4900.0,900.0,20200.0
all_households,lowest_quintile,1984,7100.0,9800.0,16900.0,4500.0,1100.0,20300.0
all_households,lowest_quintile,1985,6800.0,10200.0,17000.0,4800.0,1100.0,20700.0
all_households,lowest_quintile,1986,6700.0,10200.0,17000.0,5000.0,1100.0,20900.0
all_households,lowest_quintile,1987,6000.0,10500.0,16500.0,5200.0,900.0,20800.0
all_households,lowest_quintile,1988,6300.0,10700.0,17000.0,5300.0,900.0,21300.0
all_households,lowest_quintile,1989,6900.0,10800.0,17700.0,5400.0,1000.0,22100.0
all_households,lowest_quintile,1990,7200.0,11000.0,18300.0,5900.0,1000.0,23100.0
all_households,lowest_quintile,1991,7100.0,11500.0,18600.0,6300.0,1000.0,24000.0
all_households,lowest_quintile,1992,6800.0,12100.0,19000.0,6800.0,1000.0,24700.0
all_households,lowest_quintile,1993,6700.0,12600.0,19300.0,7100.0,1000.0,25500.0
all_households,lowest_quintile,1994,6400.0,12800.0,19300.0,7100.0,800.0,25600.0
all_households,lowest_quintile,1995,7400.0,13000.0,20400.0,7000.0,800.0,26600.0
all_households,lowest_quintile,1996,7600.0,12700.0,20300.0,6900.0,700.0,26600.0
all_households,lowest_quintile,1997,8300.0,13100.0,21400.0,6600.0,800.0,27300.0
all_households,lowest_quintile,1998,9400.0,13100.0,22500.0,6800.0,800.0,28500.0
all_households,lowest_quintile,1999,10200.0,12700.0,22900.0,6700.0,1000.0,28700.0
all_households,lowest_quintile,2000,10200.0,12600.0,22700.0,6900.0,800.0,28700.0
all_households,lowest_quintile,2001,9200.0,13400.0,22700.0,7300.0,800.0,29200.0
all_households,lowest_quintile,2002,8800.0,14200.0,23000.0,7600.0,700.0,29900.0
all_households,lowest_quintile,2003,8300.0,14400.0,22700.0,8000.0,700.0,30000.0
all_households,lowest_quintile,2004,8600.0,14500.0,23000.0,8100.0,600.0,30500.0
all_households,lowest_quintile,2005,9000.0,14500.0,23500.0,8200.0,700.0,31100.0
all_households,lowest_quintile,2006,9700.0,15400.0,25100.0,8200.0,800.0,32600.0
all_households,lowest_quintile,2007,11100.0,15100.0,26100.0,8200.0,700.0,33600.0
all_households,lowest_quintile,2008,10100.0,16200.0,26300.0,8500.0,-100.0,34800.0
all_households,lowest_quintile,2009,8600.0,18100.0,26700.0,9600.0,,36300.0
all_households,lowest_quintile,2010,9000.0,17400.0,26500.0,9700.0,,36200.0
all_households,lowest_quintile,2011,8600.0,17400.0,26000.0,9400.0,100.0,35300.0
all_households,lowest_quintile,2012,8000.0,17400.0,25400.0,9700.0,100.0,35000.0
all_households,lowest_quintile,2013,8800.0,17200.0,26000.0,9900.0,300.0,35600.0
all_households,lowest_quintile,2014,8400.0,16800.0,25200.0,10800.0,200.0,35800.0
all_households,lowest_quintile,2015,8900.0,17500.0,26500.0,10900.0,100.0,37300.0
all_households,second_quintile,1979,33100.0,4700.0,37700.0,1100.0,5800.0,33100.0
all_households,second_quintile,1980,31000.0,5400.0,36400.0,1300.0,5400.0,32300.0
all_households,second_quintile,1981,30500.0,5700.0,36200.0,1300.0,5400.0,32000.0
all_households,second_quintile,1982,29200.0,6500.0,35700.0,1200.0,4900.0,32000.0
all_households,second_quintile,1983,28100.0,6800.0,34900.0,1000.0,4800.0,31200.0
all_households,second_quintile,1984,30700.0,6300.0,37000.0,1100.0,5400.0,32700.0
all_households,second_quintile,1985,30600.0,6500.0,37100.0,1000.0,5400.0,32700.0
all_households,second_quintile,1986,30500.0,7100.0,37600.0,1100.0,5400.0,33300.0
all_households,second_quintile,1987,29800.0,7000.0,36800.0,1000.0,5100.0,32800.0
all_households,second_quintile,1988,30400.0,7000.0,37400.0,1000.0,5200.0,33200.0
all_households,second_quintile,1989,30700.0,7200.0,37900.0,1100.0,5100.0,34000.0
all_households,second_quintile,1990,31600.0,7500.0,39100.0,1300.0,5500.0,34900.0
all_households,second_quintile,1991,30300.0,8000.0,38400.0,1700.0,5200.0,34900.0
all_households,second_quintile,1992,29500.0,8500.0,38000.0,2100.0,4900.0,35200.0
all_households,second_quintile,1993,29600.0,8900.0,38500.0,2300.0,4900.0,35900.0
all_households,second_quintile,1994,30100.0,8500.0,38600.0,2300.0,4800.0,36000.0
all_households,second_quintile,1995,32100.0,8600.0,40700.0,2300.0,5200.0,37800.0
all_households,second_quintile,1996,32100.0,8800.0,40900.0,2300.0,5100.0,38100.0
all_households,second_quintile,1997,33300.0,8600.0,41900.0,2200.0,5400.0,38700.0
all_households,second_quintile,1998,35000.0,8400.0,43500.0,2500.0,5400.0,40600.0
all_households,second_quintile,1999,36400.0,8200.0,44600.0,2500.0,5700.0,41500.0
all_households,second_quintile,2000,36600.0,8500.0,45000.0,2600.0,5600.0,42000.0
all_households,second_quintile,2001,35600.0,9000.0,44600.0,3000.0,4800.0,42800.0
all_households,second_quintile,2002,34400.0,9500.0,43800.0,3300.0,4200.0,42900.0
all_households,second_quintile,2003,33900.0,9600.0,43400.0,3700.0,3900.0,43200.0
all_households,second_quintile,2004,35100.0,9400.0,44600.0,4000.0,4100.0,44400.0
all_households,second_quintile,2005,36000.0,9200.0,45200.0,4100.0,4400.0,44900.0
all_households,second_quintile,2006,36600.0,9400.0,46000.0,3900.0,4500.0,45400.0
all_households,second_quintile,2007,38600.0,9700.0,48400.0,4000.0,4800.0,47500.0
all_households,second_quintile,2008,36500.0,10200.0,46700.0,4400.0,3100.0,48000.0
all_households,second_quintile,2009,33300.0,12200.0,45500.0,5100.0,2400.0,48100.0
all_households,second_quintile,2010,33500.0,12200.0,45700.0,5400.0,2700.0,48400.0
all_households,second_quintile,2011,33100.0,11300.0,44400.0,5500.0,2700.0,47200.0
all_households,second_quintile,2012,32600.0,11700.0,44300.0,5600.0,2700.0,47200.0
all_households,second_quintile,2013,33600.0,11500.0,45100.0,5700.0,3300.0,47500.0
all_households,second_quintile,2014,34000.0,11200.0,45300.0,6700.0,3400.0,48500.0
all_households,second_quintile,2015,35800.0,11400.0,47200.0,7400.0,3600.0,51000.0
all_households,middle_quintile,1979,54200.0,2800.0,57000.0,500.0,11200.0,46300.0
all_households,middle_quintile,1980,51600.0,3200.0,54800.0,500.0,10800.0,44500.0
all_households,middle_quintile,1981,51300.0,3400.0,54700.0,400.0,11000.0,44200.0
all_households,middle_quintile,1982,49900.0,4300.0,54200.0,400.0,10100.0,44500.0
all_households,middle_quintile,1983,49000.0,4400.0,53400.0,400.0,9700.0,44100.0
all_households,middle_quintile,1984,52100.0,4300.0,56400.0,400.0,10500.0,46300.0
all_households,middle_quintile,1985,52400.0,4400.0,56800.0,400.0,10600.0,46500.0
all_households,middle_quintile,1986,53300.0,4700.0,58000.0,400.0,10900.0,47500.0
all_households,middle_quintile,1987,53000.0,4400.0,57400.0,400.0,10700.0,47100.0
all_households,middle_quintile,1988,54000.0,4300.0,58300.0,500.0,11100.0,47600.0
all_households,middle_quintile,1989,54400.0,4400.0,58800.0,400.0,11100.0,48100.0
all_households,middle_quintile,1990,54600.0,4800.0,59400.0,500.0,11300.0,48700.0
all_households,middle_quintile,1991,52900.0,5300.0,58200.0,600.0,10800.0,47900.0
all_households,middle_quintile,1992,53200.0,5500.0,58600.0,800.0,10800.0,48600.0
all_households,middle_quintile,1993,53300.0,5400.0,58700.0,900.0,10900.0,48700.0
all_households,middle_quintile,1994,53900.0,5200.0,59100.0,900.0,11100.0,48900.0
all_households,middle_quintile,1995,55900.0,5300.0,61100.0,1000.0,11500.0,50600.0
all_households,middle_quintile,1996,56400.0,5800.0,62200.0,900.0,11600.0,51400.0
all_households,middle_quintile,1997,57700.0,5800.0,63500.0,900.0,11900.0,52400.0
all_households,middle_quintile,1998,59900.0,5700.0,65600.0,1000.0,12000.0,54600.0
all_households,middle_quintile,1999,62000.0,5500.0,67500.0,1100.0,12400.0,56200.0
all_households,middle_quintile,2000,62400.0,5600.0,68000.0,1200.0,12400.0,56800.0
all_households,middle_quintile,2001,61600.0,6200.0,67800.0,1300.0,11200.0,58000.0
all_households,middle_quintile,2002,59600.0,6500.0,66100.0,1600.0,10500.0,57200.0
all_households,middle_quintile,2003,59700.0,6500.0,66200.0,1700.0,10000.0,57900.0
all_households,middle_quintile,2004,61600.0,6500.0,68100.0,1800.0,10400.0,59500.0
all_households,middle_quintile,2005,62600.0,6500.0,69100.0,1800.0,10800.0,60100.0
all_households,middle_quintile,2006,63000.0,6900.0,69900.0,1700.0,11000.0,60700.0
all_households,middle_quintile,2007,65400.0,7000.0,72400.0,1900.0,11400.0,62900.0
all_households,middle_quintile,2008,62600.0,7400.0,70000.0,2000.0,9000.0,63000.0
all_households,middle_quintile,2009,59600.0,9000.0,68600.0,2400.0,8500.0,62600.0
all_households,middle_quintile,2010,59300.0,9300.0,68600.0,2500.0,8800.0,62300.0
all_households,middle_quintile,2011,58500.0,8800.0,67300.0,2600.0,8500.0,61400.0
all_households,middle_quintile,2012,58500.0,8900.0,67400.0,2500.0,8600.0,61300.0
all_households,middle_quintile,2013,60000.0,8700.0,68700.0,2700.0,9900.0,61500.0
all_households,middle_quintile,2014,61300.0,8800.0,70100.0,3400.0,10200.0,63300.0
all_households,middle_quintile,2015,63200.0,9100.0,72300.0,3800.0,10600.0,65600.0
all_households,fourth_quintile,1979,75100.0,2100.0,77200.0,300.0,17100.0,60300.0
all_households,fourth_quintile,1980,72800.0,2400.0,75200.0,200.0,16900.0,58600.0
all_households,fourth_quintile,1981,73500.0,2700.0,76200.0,200.0,17600.0,58800.0
all_households,fourth_quintile,1982,72400.0,3000.0,75400.0,200.0,16300.0,59300.0
all_households,fourth_quintile,1983,71900.0,3200.0,75100.0,200.0,15800.0,59600.0
all_households,fourth_quintile,1984,76200.0,3100.0,79300.0,200.0,16800.0,62700.0
all_households,fourth_quintile,1985,76300.0,3100.0,79400.0,200.0,17000.0,62700.0
all_households,fourth_quintile,1986,78900.0,3100.0,82000.0,200.0,17700.0,64500.0
all_households,fourth_quintile,1987,79700.0,3000.0,82700.0,200.0,17600.0,65400.0
all_households,fourth_quintile,1988,80400.0,3000.0,83400.0,200.0,18100.0,65500.0
all_households,fourth_quintile,1989,81100.0,3200.0,84300.0,300.0,18200.0,66300.0
all_households,fourth_quintile,1990,80400.0,3300.0,83700.0,300.0,18200.0,65800.0
all_households,fourth_quintile,1991,79500.0,3400.0,82900.0,300.0,17900.0,65300.0
all_households,fourth_quintile,1992,80000.0,3600.0,83600.0,400.0,17900.0,66100.0
all_households,fourth_quintile,1993,80600.0,3800.0,84300.0,400.0,18000.0,66700.0
all_households,fourth_quintile,1994,81900.0,3500.0,85400.0,500.0,18500.0,67300.0
all_households,fourth_quintile,1995,83500.0,3800.0,87400.0,500.0,19000.0,68800.0
all_households,fourth_quintile,1996,85100.0,3800.0,88900.0,400.0,19400.0,70000.0
all_households,fourth_quintile,1997,87100.0,4000.0,91100.0,500.0,20000.0,71600.0
all_households,fourth_quintile,1998,90800.0,3900.0,94600.0,500.0,20400.0,74700.0
all_households,fourth_quintile,1999,93500.0,4000.0,97500.0,500.0,21100.0,76900.0
all_households,fourth_quintile,2000,94800.0,4000.0,98800.0,600.0,21300.0,78100.0
all_households,fourth_quintile,2001,93500.0,4200.0,97700.0,600.0,19800.0,78600.0
all_households,fourth_quintile,2002,91700.0,4300.0,95900.0,700.0,18900.0,77800.0
all_households,fourth_quintile,2003,92700.0,4400.0,97000.0,800.0,18200.0,79600.0
all_households,fourth_quintile,2004,95600.0,4400.0,100000.0,900.0,18900.0,82000.0
all_households,fourth_quintile,2005,97400.0,4600.0,101900.0,900.0,19500.0,83300.0
all_households,fourth_quintile,2006,98800.0,4900.0,103700.0,900.0,20000.0,84700.0
all_households,fourth_quintile,2007,101100.0,5200.0,106200.0,900.0,20200.0,87000.0
all_households,fourth_quintile,2008,98400.0,5400.0,103800.0,1000.0,17600.0,87100.0
all_households,fourth_quintile,2009,94900.0,6400.0,101300.0,1100.0,16800.0,85600.0
all_households,fourth_quintile,2010,94700.0,6400.0,101100.0,1200.0,17400.0,84900.0
all_households,fourth_quintile,2011,94400.0,6200.0,100600.0,1100.0,16900.0,84800.0
all_households,fourth_quintile,2012,94600.0,6300.0,100900.0,1100.0,17200.0,84800.0
all_households,fourth_quintile,2013,96900.0,6500.0,103400.0,1100.0,19300.0,85200.0
all_households,fourth_quintile,2014,98800.0,6800.0,105600.0,1600.0,20000.0,87200.0
all_households,fourth_quintile,2015,102200.0,6800.0,108900.0,1900.0,20700.0,90100.0
all_households,highest_quintile,1979,143800.0,2200.0,146000.0,100.0,39900.0,106200.0
all_households,highest_quintile,1980,139600.0,2500.0,142100.0,100.0,38700.0,103500.0
all_households,highest_quintile,1981,139100.0,2700.0,141800.0,100.0,38300.0,103600.0
all_households,highest_quintile,1982,139800.0,3000.0,142800.0,100.0,35200.0,107800.0
all_households,highest_quintile,1983,145300.0,3000.0,148300.0,100.0,35700.0,112800.0
all_households,highest_quintile,1984,157400.0,3300.0,160700.0,100.0,38800.0,122100.0
all_households,highest_quintile,1985,159200.0,3200.0,162400.0,100.0,39100.0,123400.0
all_households,highest_quintile,1986,179100.0,3200.0,182300.0,100.0,43500.0,139000.0
all_households,highest_quintile,1987,169100.0,2800.0,171900.0,100.0,44500.0,127500.0
all_households,highest_quintile,1988,181000.0,2900.0,183900.0,100.0,47200.0,136800.0
all_households,highest_quintile,1989,180600.0,3000.0,183500.0,200.0,46500.0,137200.0
all_households,highest_quintile,1990,176000.0,3100.0,179200.0,200.0,45300.0,134000.0
all_households,highest_quintile,1991,170100.0,3100.0,173200.0,200.0,44400.0,129100.0
all_households,highest_quintile,1992,177000.0,3200.0,180200.0,200.0,46500.0,133900.0
all_households,highest_quintile,1993,177200.0,3300.0,180600.0,200.0,48600.0,132200.0
all_households,highest_quintile,1994,181000.0,3500.0,184500.0,300.0,50700.0,134100.0
all_households,highest_quintile,1995,190400.0,3500.0,193900.0,300.0,54200.0,140100.0
all_households,highest_quintile,1996,201200.0,3900.0,205100.0,200.0,57700.0,147700.0
all_households,highest_quintile,1997,214200.0,4000.0,218200.0,200.0,61400.0,157100.0
all_households,highest_quintile,1998,228900.0,4000.0,232900.0,300.0,64600.0,168600.0
all_households,highest_quintile,1999,243600.0,3900.0,247500.0,300.0,69600.0,178200.0
all_households,highest_quintile,2000,255700.0,4200.0,259900.0,300.0,73000.0,187200.0
all_households,highest_quintile,2001,232800.0,3900.0,236600.0,400.0,63800.0,173200.0
all_households,highest_quintile,2002,221200.0,3900.0,225100.0,400.0,59100.0,166400.0
all_households,highest_quintile,2003,228900.0,4000.0,232900.0,400.0,58500.0,174800.0
all_households,highest_quintile,2004,249300.0,4100.0,253400.0,500.0,64300.0,189600.0
all_households,highest_quintile,2005,270300.0,4600.0,274900.0,500.0,71000.0,204400.0
all_households,highest_quintile,2006,282400.0,4900.0,287300.0,500.0,74200.0,213600.0
all_households,highest_quintile,2007,293300.0,5300.0,298600.0,500.0,75000.0,224200.0
all_households,highest_quintile,2008,265700.0,4700.0,270400.0,600.0,65300.0,205700.0
all_households,highest_quintile,2009,239300.0,5200.0,244600.0,600.0,58100.0,187100.0
all_households,highest_quintile,2010,252200.0,5500.0,257700.0,600.0,63000.0,195200.0
all_households,highest_quintile,2011,253300.0,5500.0,258700.0,600.0,62000.0,197300.0
all_households,highest_quintile,2012,274700.0,5800.0,280400.0,600.0,68300.0,212600.0
all_households,highest_quintile,2013,263900.0,5900.0,269800.0,500.0,72200.0,198000.0
all_households,highest_quintile,2014,279000.0,6100.0,285100.0,800.0,77500.0,208300.0
all_households,highest_quintile,2015,289200.0,6100.0,295300.0,900.0,80200.0,216000.0
all_households,percentiles_81_90,1979,98100.0,1900.0,100000.0,100.0,23900.0,76200.0
all_households,percentiles_81_90,1980,95500.0,2200.0,97700.0,100.0,23800.0,74000.0
all_households,percentiles_81_90,1981,95500.0,2400.0,97900.0,100.0,24400.0,73600.0
all_households,percentiles_81_90,1982,94900.0,2700.0,97600.0,100.0,22700.0,75000.0
all_households,percentiles_81_90,1983,96200.0,2600.0,98900.0,100.0,22400.0,76600.0
all_households,percentiles_81_90,1984,102600.0,3000.0,105500.0,100.0,24000.0,81600.0
all_households,percentiles_81_90,1985,101700.0,2800.0,104500.0,100.0,24100.0,80500.0
all_households,percentiles_81_90,1986,107000.0,2700.0,109700.0,100.0,25400.0,84400.0
all_households,percentiles_81_90,1987,108000.0,2400.0,110400.0,100.0,25800.0,84700.0
all_households,percentiles_81_90,1988,109300.0,2600.0,111800.0,100.0,26400.0,85600.0
all_households,percentiles_81_90,1989,110900.0,2600.0,113500.0,200.0,26800.0,86900.0
all_households,percentiles_81_90,1990,109300.0,2800.0,112000.0,200.0,26500.0,85800.0
all_households,percentiles_81_90,1991,107700.0,2900.0,110600.0,200.0,26100.0,84800.0
all_households,percentiles_81_90,1992,108600.0,2900.0,111500.0,300.0,26200.0,85600.0
all_households,percentiles_81_90,1993,110100.0,3000.0,113100.0,200.0,26500.0,86800.0
all_households,percentiles_81_90,1994,112400.0,3100.0,115400.0,300.0,27500.0,88300.0
all_households,percentiles_81_90,1995,115700.0,3100.0,118800.0,300.0,28600.0,90500.0
all_households,percentiles_81_90,1996,117800.0,3600.0,121400.0,300.0,29000.0,92600.0
all_households,percentiles_81_90,1997,121100.0,3200.0,124400.0,300.0,30200.0,94400.0
all_households,percentiles_81_90,1998,126000.0,3400.0,129400.0,300.0,31200.0,98500.0
all_households,percentiles_81_90,1999,130900.0,3400.0,134300.0,300.0,32600.0,102100.0
all_households,percentiles_81_90,2000,133900.0,3500.0,137400.0,400.0,33300.0,104500.0
all_households,percentiles_81_90,2001,132100.0,3400.0,135500.0,400.0,31400.0,104500.0
all_households,percentiles_81_90,2002,129900.0,3600.0,133500.0,400.0,29900.0,104000.0
all_households,percentiles_81_90,2003,132000.0,3600.0,135600.0,400.0,28900.0,107100.0
all_households,percentiles_81_90,2004,136400.0,3800.0,140200.0,600.0,30100.0,110700.0
all_households,percentiles_81_90,2005,138900.0,4100.0,143000.0,500.0,30900.0,112600.0
all_households,percentiles_81_90,2006,142500.0,4400.0,146900.0,600.0,32000.0,115500.0
all_households,percentiles_81_90,2007,145200.0,4600.0,149800.0,600.0,32300.0,118100.0
all_households,percentiles_81_90,2008,142400.0,4300.0,146700.0,600.0,29500.0,117800.0
all_households,percentiles_81_90,2009,138000.0,5000.0,143000.0,600.0,28200.0,115400.0
all_households,percentiles_81_90,2010,138500.0,5300.0,143900.0,700.0,29100.0,115500.0
all_households,percentiles_81_90,2011,139500.0,5300.0,144800.0,700.0,28500.0,117000.0
all_households,percentiles_81_90,2012,140800.0,5600.0,146400.0,600.0,29300.0,117700.0
all_households,percentiles_81_90,2013,142900.0,5700.0,148600.0,500.0,32400.0,116800.0
all_households,percentiles_81_90,2014,146400.0,5700.0,152000.0,800.0,33500.0,119300.0
all_households,percentiles_81_90,2015,152200.0,5700.0,157800.0,1000.0,35100.0,123700.0
all_households,percentiles_91_95,1979,121300.0,1900.0,123200.0,100.0,31400.0,91900.0
all_households,percentiles_91_95,1980,119200.0,2200.0,121400.0,100.0,31400.0,90000.0
all_households,percentiles_91_95,1981,118700.0,2300.0,121100.0,100.0,32000.0,89200.0
all_households,percentiles_91_95,1982,117900.0,2600.0,120400.0,100.0,29300.0,91300.0
all_households,percentiles_91_95,1983,121000.0,2600.0,123600.0,100.0,29100.0,94600.0
all_households,percentiles_91_95,1984,130400.0,3000.0,133400.0,100.0,31300.0,102200.0
all_households,percentiles_91_95,1985,130000.0,2700.0,132700.0,100.0,31500.0,101200.0
all_households,percentiles_91_95,1986,135600.0,2900.0,138500.0,100.0,33000.0,105600.0
all_households,percentiles_91_95,1987,139400.0,2500.0,142000.0,100.0,35200.0,106800.0
all_households,percentiles_91_95,1988,141100.0,2400.0,143500.0,100.0,35700.0,107900.0
all_households,percentiles_91_95,1989,144100.0,2700.0,146900.0,200.0,36100.0,110900.0
all_households,percentiles_91_95,1990,140700.0,2900.0,143700.0,100.0,35300.0,108500.0
all_households,percentiles_91_95,1991,139400.0,2800.0,142300.0,100.0,35200.0,107100.0
all_households,percentiles_91_95,1992,141200.0,2800.0,144000.0,200.0,35400.0,108800.0
all_households,percentiles_91_95,1993,142700.0,3100.0,145800.0,200.0,36500.0,109500.0
all_households,percentiles_91_95,1994,144700.0,3400.0,148100.0,300.0,37400.0,111000.0
all_households,percentiles_91_95,1995,149700.0,3400.0,153100.0,300.0,39200.0,114100.0
all_households,percentiles_91_95,1996,155500.0,3700.0,159200.0,200.0,40800.0,118600.0
all_households,percentiles_91_95,1997,160900.0,4000.0,164900.0,200.0,42400.0,122700.0
all_households,percentiles_91_95,1998,168100.0,3900.0,172000.0,300.0,44000.0,128200.0
all_households,percentiles_91_95,1999,175000.0,3700.0,178700.0,300.0,46400.0,132500.0
all_households,percentiles_91_95,2000,180100.0,4200.0,184300.0,300.0,47600.0,136900.0
all_households,percentiles_91_95,2001,175700.0,3500.0,179200.0,300.0,44800.0,134700.0
all_households,percentiles_91_95,2002,172200.0,3500.0,175700.0,300.0,42700.0,133300.0
all_households,percentiles_91_95,2003,175200.0,3800.0,179000.0,400.0,41400.0,138000.0
all_households,percentiles_91_95,2004,182700.0,3600.0,186200.0,400.0,43400.0,143200.0
all_households,percentiles_91_95,2005,189200.0,4400.0,193600.0,500.0,45400.0,148700.0
all_households,percentiles_91_95,2006,193600.0,4700.0,198300.0,400.0,46700.0,152000.0
all_households,percentiles_91_95,2007,198600.0,5000.0,203700.0,500.0,47300.0,156900.0
all_households,percentiles_91_95,2008,192300.0,4600.0,196900.0,600.0,44000.0,153400.0
all_households,percentiles_91_95,2009,185900.0,5200.0,191100.0,600.0,41800.0,149800.0
all_households,percentiles_91_95,2010,189000.0,5200.0,194200.0,600.0,43500.0,151200.0
all_households,percentiles_91_95,2011,190400.0,5200.0,195600.0,400.0,42500.0,153400.0
all_households,percentiles_91_95,2012,193100.0,5500.0,198600.0,500.0,44000.0,155100.0
all_households,percentiles_91_95,2013,199200.0,5200.0,204400.0,500.0,48700.0,156200.0
all_households,percentiles_91_95,2014,202500.0,6000.0,208500.0,700.0,50300.0,158900.0
all_households,percentiles_91_95,2015,209400.0,5900.0,215200.0,900.0,52100.0,164000.0
all_households,percentiles_96_99,1979,175900.0,2800.0,178700.0,100.0,48900.0,130000.0
all_households,percentiles_96_99,1980,169100.0,3100.0,172200.0,100.0,47600.0,124800.0
all_households,percentiles_96_99,1981,167700.0,3300.0,171000.0,100.0,47000.0,124100.0
all_households,percentiles_96_99,1982,167600.0,3700.0,171300.0,100.0,42700.0,128700.0
all_households,percentiles_96_99,1983,173900.0,3700.0,177600.0,100.0,42400.0,135300.0
all_households,percentiles_96_99,1984,188700.0,3700.0,192400.0,100.0,45700.0,146800.0
all_households,percentiles_96_99,1985,190200.0,3800.0,194000.0,100.0,46400.0,147700.0
all_households,percentiles_96_99,1986,208900.0,3900.0,212800.0,100.0,50500.0,162400.0
all_households,percentiles_96_99,1987,205400.0,3600.0,209000.0,200.0,54700.0,154400.0
all_households,percentiles_96_99,1988,212600.0,3500.0,216100.0,100.0,55500.0,160700.0
all_households,percentiles_96_99,1989,216500.0,3700.0,220100.0,100.0,56200.0,164000.0
all_households,percentiles_96_99,1990,211000.0,3600.0,214600.0,200.0,54700.0,160100.0
all_households,percentiles_96_99,1991,206700.0,3400.0,210100.0,200.0,54200.0,156100.0
all_households,percentiles_96_99,1992,214900.0,3700.0,218500.0,100.0,56600.0,162100.0
all_households,percentiles_96_99,1993,215900.0,3800.0,219700.0,200.0,58700.0,161100.0
all_households,percentiles_96_99,1994,220900.0,4100.0,224900.0,300.0,61000.0,164200.0
all_households,percentiles_96_99,1995,232600.0,4200.0,236800.0,300.0,65100.0,172000.0
all_households,percentiles_96_99,1996,241500.0,4400.0,245900.0,200.0,68200.0,177900.0
all_households,percentiles_96_99,1997,257400.0,5200.0,262500.0,200.0,73100.0,189700.0
all_households,percentiles_96_99,1998,273600.0,5100.0,278600.0,200.0,77100.0,201800.0
