household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
elderly_headed_hh,fourth_quintile,1984,35400.0,21700.0,57100.0,300.0,5900.0,51500.0
elderly_headed_hh,fourth_quintile,1985,34400.0,22600.0,56900.0,300.0,5600.0,51700.0
elderly_headed_hh,fourth_quintile,1986,35500.0,23400.0,58900.0,400.0,5800.0,53500.0
elderly_headed_hh,fourth_quintile,1987,37600.0,23100.0,60700.0,300.0,6600.0,54300.0
elderly_headed_hh,fourth_quintile,1988,37200.0,23400.0,60600.0,400.0,6700.0,54400.0
elderly_headed_hh,fourth_quintile,1989,38300.0,23300.0,61600.0,300.0,6800.0,55100.0
elderly_headed_hh,fourth_quintile,1990,37100.0,24300.0,61300.0,400.0,6500.0,55300.0
elderly_headed_hh,fourth_quintile,1991,34900.0,25000.0,59900.0,600.0,5900.0,54600.0
elderly_headed_hh,fourth_quintile,1992,35000.0,26200.0,61200.0,600.0,6100.0,55600.0
elderly_headed_hh,fourth_quintile,1993,33800.0,27700.0,61500.0,800.0,5900.0,56400.0
elderly_headed_hh,fourth_quintile,1994,35000.0,27200.0,62200.0,800.0,6400.0,56700.0
elderly_headed_hh,fourth_quintile,1995,36100.0,27700.0,63800.0,900.0,6700.0,58000.0
elderly_headed_hh,fourth_quintile,1996,36200.0,28800.0,65000.0,1000.0,6800.0,59200.0
elderly_headed_hh,fourth_quintile,1997,37200.0,29100.0,66300.0,900.0,6800.0,60400.0
elderly_headed_hh,fourth_quintile,1998,40500.0,28900.0,69500.0,1000.0,7400.0,63000.0
elderly_headed_hh,fourth_quintile,1999,43500.0,28300.0,71800.0,1000.0,8200.0,64500.0
elderly_headed_hh,fourth_quintile,2000,44400.0,28800.0,73200.0,1200.0,8300.0,66100.0
elderly_headed_hh,fourth_quintile,2001,42700.0,29700.0,72400.0,1300.0,7200.0,66500.0
elderly_headed_hh,fourth_quintile,2002,39400.0,31300.0,70800.0,1600.0,6200.0,66200.0
elderly_headed_hh,fourth_quintile,2003,41200.0,31600.0,72800.0,1900.0,6400.0,68300.0
elderly_headed_hh,fourth_quintile,2004,42700.0,32400.0,75000.0,1900.0,6900.0,70000.0
elderly_headed_hh,fourth_quintile,2005,45100.0,32900.0,78000.0,1900.0,7700.0,72200.0
elderly_headed_hh,fourth_quintile,2006,45000.0,34100.0,79200.0,1700.0,7900.0,73000.0
elderly_headed_hh,fourth_quintile,2007,46900.0,34400.0,81400.0,2000.0,7900.0,75500.0
elderly_headed_hh,fourth_quintile,2008,45600.0,34100.0,79700.0,1900.0,6100.0,75500.0
elderly_headed_hh,fourth_quintile,2009,40800.0,37200.0,78000.0,2300.0,5700.0,74700.0
elderly_headed_hh,fourth_quintile,2010,41500.0,37200.0,78700.0,2100.0,6000.0,74800.0
elderly_headed_hh,fourth_quintile,2011,43600.0,35800.0,79400.0,2000.0,6400.0,75000.0
elderly_headed_hh,fourth_quintile,2012,42900.0,37100.0,80000.0,1900.0,6500.0,75400.0
elderly_headed_hh,fourth_quintile,2013,44200.0,36300.0,80500.0,2000.0,7200.0,75300.0
elderly_headed_hh,fourth_quintile,2014,45900.0,36400.0,82400.0,2000.0,7700.0,76700.0
elderly_headed_hh,fourth_quintile,2015,47800.0,37600.0,85400.0,2200.0,8000.0,79600.0
elderly_headed_hh,highest_quintile,1979,129100.0,17900.0,146900.0,200.0,39800.0,107400.0
elderly_headed_hh,highest_quintile,1980,117200.0,18600.0,135700.0,200.0,34400.0,101500.0
elderly_headed_hh,highest_quintile,1981,110700.0,19600.0,130300.0,200.0,30400.0,100100.0
elderly_headed_hh,highest_quintile,1982,107400.0,21500.0,128900.0,200.0,26000.0,103100.0
elderly_headed_hh,highest_quintile,1983,108500.0,22400.0,130900.0,200.0,25600.0,105500.0
elderly_headed_hh,highest_quintile,1984,120200.0,23200.0,143400.0,100.0,30000.0,113500.0
elderly_headed_hh,highest_quintile,1985,124500.0,23800.0,148300.0,100.0,30300.0,118200.0
elderly_headed_hh,highest_quintile,1986,142800.0,24300.0,167100.0,200.0,33300.0,134000.0
elderly_headed_hh,highest_quintile,1987,133700.0,23100.0,156900.0,100.0,35300.0,121700.0
elderly_headed_hh,highest_quintile,1988,143600.0,24000.0,167500.0,200.0,37700.0,130000.0
elderly_headed_hh,highest_quintile,1989,137900.0,24000.0,161900.0,200.0,35200.0,126900.0
elderly_headed_hh,highest_quintile,1990,129100.0,25000.0,154000.0,200.0,32400.0,121900.0
