income_year,group,n_households_M,n_households,earned_income,govt_transfers,priv_transfers,income_after_transfers_taxes,iat_pct_earned,tax_rate_pct,social_insurance,means_tested,fed_pit,fed_payroll,fed_corp,fed_excise,fed_other,fed_total,sl_sales,sl_income,sl_property,sl_other,sl_total,total_taxes,irs_data_available,source
1979,Bottom,19.1,19100000,2768,8094,109,9029,326.2,-226.2,5574,2520,-100,700,0,300,233,1133,443,3,256,107,809,1942,False,CBO
1979,Second,15.5,15500000,13395,2968,72,8637,64.5,35.5,2401,567,1700,3500,0,600,767,6567,583,124,385,140,1231,7798,False,CBO
1979,Middle,14.6,14600000,24019,1611,36,10457,43.5,56.5,1404,207,5200,6000,0,800,1277,13277,791,388,562,191,1932,15209,False,CBO
1979,Fourth,15.1,15100000,33946,1067,14,11980,35.3,64.7,953,114,9500,8000,0,900,1702,20102,1062,661,964,258,2945,23047,False,CBO
1979,Top,16.4,16399999,66023,1040,10,20425,30.9,69.1,968,72,28000,9800,0,1300,2546,41646,1699,1101,1791,411,5002,46648,False,CBO
1979,81-90 pctile,8.0,8000000,117000,861,10,86009,73.5,26.5,789,72,14800,9700,0,1000,1303,26803,1795,1038,1810,416,5059,31862,False,CBO
1979,91-95 pctile,4.2,4200000,144700,861,10,105690,73.0,27.0,825,36,21100,10700,0,1200,1822,34822,1795,1038,1810,416,5059,39881,False,CBO
1979,96-99 pctile,3.4,3400000,209800,1291,9,154569,73.7,26.3,1219,72,36300,9700,0,1500,3211,50711,2069,1269,2002,480,5820,56531,False,CBO
1979,Top 1 percent,0.8,800000,664700,2188,5,476043,71.6,28.4,2116,72,152400,6800,0,3100,15912,178212,4101,4022,3563,952,12638,190850,False,CBO
1980,Bottom,19.4,19400000,2429,9332,111,10089,415.4,-315.4,6365,2967,-100,600,0,300,134,934,468,3,260,119,849,1783,False,CBO
1980,Second,15.7,15700000,13057,3688,74,9399,72.0,28.0,2988,700,1800,3300,0,500,497,6097,616,132,418,157,1323,7420,False,CBO
1980,Middle,15.0,15000000,24043,1869,37,11356,47.2,52.8,1652,217,5400,5700,0,600,835,12535,836,422,586,213,2058,14593,False,CBO
1980,Fourth,15.3,15300000,35108,1299,15,13731,39.1,60.9,1173,126,9900,7800,0,700,1146,19546,1122,738,997,287,3145,22691,False,CBO
1980,Top,16.8,16800000,67284,1140,10,21816,32.4,67.6,1103,37,28600,9800,0,1100,1772,41272,1796,1252,1839,459,5346,46618,False,CBO
1980,81-90 pctile,8.2,8199999,113900,1030,10,82640,72.6,27.4,956,74,15500,9600,0,800,965,26865,1911,1179,1876,469,5435,32300,False,CBO
1980,91-95 pctile,4.3,4300000,142200,993,10,102737,72.2,27.8,956,37,22200,10500,0,1000,1331,35031,1911,1179,1876,469,5435,40466,False,CBO
1980,96-99 pctile,3.5,3500000,201700,1397,9,146164,72.5,27.5,1361,37,37200,10000,0,1300,2225,50725,2187,1427,2066,538,6218,56943,False,CBO
1980,Top 1 percent,0.9,900000,636800,2243,5,457250,71.8,28.2,2170,74,147700,7300,0,2600,10616,168216,4338,4508,3670,1066,13582,181798,False,CBO
1981,Bottom,19.2,19200000,2342,10135,116,10671,455.6,-355.6,6871,3264,-100,700,0,300,95,995,496,3,290,138,927,1922,False,CBO
1981,Second,16.1,16100000,13583,4104,77,10262,75.6,24.4,3353,751,1900,3400,0,500,307,6107,653,131,430,181,1395,7502,False,CBO
1981,Middle,15.3,15300000,25339,2150,39,12502,49.3,50.7,1916,234,5600,6100,0,600,531,12831,886,443,618,247,2195,15026,False,CBO
1981,Fourth,15.4,15400000,37667,1552,15,15412,40.9,59.1,1415,137,10400,8600,0,700,742,20442,1190,798,1059,332,3380,23822,False,CBO
1981,Top,17.2,17200000,72384,1401,10,26424,36.5,63.5,1319,82,28700,10700,0,1000,1122,41522,1904,1394,2017,533,5849,47371,False,CBO
1981,81-90 pctile,8.3,8300000,113900,1236,10,81389,71.5,28.5,1154,82,16100,10300,0,800,556,27756,2054,1320,2078,549,6001,33757,False,CBO
1981,91-95 pctile,4.4,4400000,141600,1195,10,100730,71.1,28.9,1154,41,22800,11500,0,900,874,36074,2054,1320,2078,549,6001,42075,False,CBO
1981,96-99 pctile,3.6,3600000,200000,1648,9,143706,71.9,28.1,1607,41,37500,11000,0,1100,1505,51105,2344,1592,2283,627,6846,57951,False,CBO
1981,Top 1 percent,0.9,900000,633700,2637,5,462964,73.1,26.9,2555,82,140700,8600,0,2300,6764,158364,4661,5042,4063,1248,15014,173378,False,CBO
1982,Bottom,19.0,19000000,2145,10731,93,10968,511.3,-411.3,7311,3420,-100,700,0,300,119,1019,537,3,294,149,982,2001,False,CBO
1982,Second,16.1,16100000,13351,4616,62,10631,79.6,20.4,3863,753,1700,3300,0,500,363,5863,707,130,500,198,1535,7398,False,CBO
1982,Middle,15.5,15500000,26095,2508,31,14243,54.6,45.4,2326,182,4900,5900,0,600,618,12018,959,469,678,267,2373,14391,False,CBO
1982,Fourth,15.6,15600000,39146,1717,12,17800,45.5,54.5,1627,90,9400,8500,0,700,889,19489,1288,852,1084,361,3586,23075,False,CBO
1982,Top,17.4,17400000,77406,1614,8,32387,41.8,58.2,1570,44,26600,11200,0,1000,1408,40208,2061,1555,2238,578,6433,46641,False,CBO
1982,81-90 pctile,8.5,8500000,113200,1440,8,81353,71.9,28.1,1396,44,14600,10500,0,800,754,26654,2250,1472,2320,599,6641,33295,False,CBO
1982,91-95 pctile,4.5,4500000,140600,1396,8,101062,71.9,28.1,1352,44,20300,12000,0,900,1101,34301,2250,1472,2320,599,6641,40942,False,CBO
1982,96-99 pctile,3.6,3600000,200000,1963,7,145300,72.7,27.3,1919,44,34300,11900,0,1100,1824,49124,2559,1765,2540,682,7546,56670,False,CBO
1982,Top 1 percent,0.9,900000,667700,3141,4,493007,73.8,26.2,3054,87,139500,10800,0,2200,8183,160683,5228,5893,4641,1393,17155,177838,False,CBO
1983,Bottom,19.1,19100000,2076,11516,101,11617,559.6,-459.6,7615,3901,-100,600,0,400,138,1038,565,3,319,151,1038,2076,False,CBO
1983,Second,16.6,16600000,13585,4881,67,11378,83.8,16.2,4206,675,1400,3100,0,600,432,5532,743,145,535,200,1623,7155,False,CBO
1983,Middle,15.9,15900000,27025,2659,34,15712,58.1,41.9,2469,190,4400,5700,0,700,738,11538,1010,485,702,271,2468,14006,False,CBO
1983,Fourth,16.1,16100000,41267,1898,13,20573,49.9,50.1,1803,95,8400,8500,0,800,1081,18781,1355,916,1188,365,3824,22605,False,CBO
1983,Top,17.6,17600000,84448,1598,9,39267,46.5,53.5,1555,43,25500,11600,0,1200,1696,39996,2169,1664,2375,584,6792,46788,False,CBO
1983,81-90 pctile,8.6,8600000,114800,1382,9,83204,72.5,27.5,1339,43,13400,10800,0,900,919,26019,2353,1562,2450,603,6968,32987,False,CBO
1983,91-95 pctile,4.5,4500000,144300,1382,9,104959,72.7,27.3,1339,43,19000,12400,0,1000,1364,33764,2353,1562,2450,603,6968,40732,False,CBO
1983,96-99 pctile,3.6,3600000,207400,1900,8,153664,74.1,25.9,1857,43,31700,12600,0,1300,2141,47741,2671,1868,2680,685,7904,55645,False,CBO
1983,Top 1 percent,0.9,900000,731200,3196,4,545050,74.5,25.5,3110,86,145600,11600,0,3100,10385,170685,5609,6587,5032,1437,18665,189350,False,CBO
1984,Bottom,19.9,19900000,2763,11541,111,11851,428.9,-328.9,7694,3847,0,800,0,400,227,1427,633,5,338,161,1137,2564,False,CBO
1984,Second,16.8,16800000,15411,4816,74,12177,79.0,21.0,4113,703,1600,3500,0,600,614,6314,833,190,574,214,1810,8124,False,CBO
1984,Middle,16.1,16100000,29405,2778,37,17006,57.8,42.2,2530,248,4600,6200,0,700,995,12495,1131,558,740,290,2719,15214,False,CBO
1984,Fourth,16.3,16300000,44657,1831,15,22169,49.6,50.4,1683,148,8700,9100,0,900,1428,20128,1518,1042,1256,390,4206,24334,False,CBO
1984,Top,17.5,17500000,93083,1823,10,44047,47.3,52.7,1777,46,27100,12700,0,1300,2244,43344,2429,1925,2544,627,7525,50869,False,CBO
1984,81-90 pctile,8.6,8600000,122300,1641,10,88400,72.3,27.7,1550,91,13900,11900,0,1000,1202,28002,2580,1769,2568,632,7549,35551,False,CBO
1984,91-95 pctile,4.4,4400000,155600,1595,10,113387,72.9,27.1,1550,46,19800,13600,0,1200,1669,36269,2580,1769,2568,632,7549,43818,False,CBO
1984,96-99 pctile,3.6,3600000,225000,2051,9,166894,74.2,25.8,2005,46,33600,13800,0,1500,2681,51581,2933,2121,2812,719,8585,60166,False,CBO
1984,Top 1 percent,0.9,900000,813400,4421,5,607305,74.7,25.3,4284,137,160700,12000,0,3500,13545,189745,6232,7669,5347,1528,20776,210521,False,CBO
1985,Bottom,20.0,20000000,2395,12628,118,12482,521.2,-421.2,8328,4300,0,800,0,400,243,1443,678,6,360,172,1216,2659,False,CBO
1985,Second,17.1,17100000,15866,4874,79,12468,78.6,21.4,4224,650,1600,3600,0,600,662,6462,896,188,577,228,1889,8351,False,CBO
1985,Middle,16.3,16300000,30997,2781,39,18022,58.1,41.9,2582,199,4600,6500,0,700,1089,12889,1210,604,784,308,2906,15795,False,CBO
1985,Fourth,16.6,16600000,47055,1714,16,23611,50.2,49.8,1619,95,8700,9500,0,900,1558,20658,1649,1111,1336,420,4516,25174,False,CBO
1985,Top,18.2,18200000,99978,1893,10,49421,49.4,50.6,1801,92,27500,13100,0,1300,2438,44338,2683,2052,2702,685,8122,52460,False,CBO
1985,81-90 pctile,8.9,8900000,121300,1616,10,86306,71.2,28.8,1524,92,13900,12100,0,1000,1297,28297,2905,1926,2786,706,8323,36620,False,CBO
1985,91-95 pctile,4.6,4600000,155000,1477,10,111054,71.6,28.4,1431,46,20000,14100,0,1200,1810,37110,2905,1926,2786,706,8323,45433,False,CBO
1985,96-99 pctile,3.7,3700000,226800,2309,9,166854,73.6,26.4,2262,46,34000,14400,0,1500,2926,52826,3293,2299,3045,801,9438,62264,False,CBO
1985,Top 1 percent,0.9,900000,866300,4479,5,648964,74.9,25.1,4340,139,167500,12400,0,3700,14542,198142,7193,8785,5950,1749,23677,221819,False,CBO
1986,Bottom,20.3,20300000,2698,12690,128,12789,474.0,-374.0,8369,4321,0,800,0,400,265,1465,706,6,376,175,1262,2727,False,CBO
1986,Second,17.3,17300000,16662,5286,86,13619,81.7,18.3,4585,701,1600,3600,0,600,701,6501,900,191,600,223,1914,8415,False,CBO
1986,Middle,16.6,16600000,32632,3047,43,19373,59.4,40.6,2793,254,4700,6700,0,700,1168,13268,1296,629,835,321,3081,16349,False,CBO
1986,Fourth,16.8,16800000,50007,1805,17,25339,50.7,49.3,1705,100,9000,10100,0,900,1689,21689,1764,1162,1436,438,4801,26490,False,CBO
1986,Top,18.3,18300000,122340,1839,11,66367,54.2,45.8,1793,46,31200,13900,0,1400,2744,49244,2843,2148,2881,708,8579,57823,False,CBO
1986,81-90 pctile,8.9,8900000,127600,1471,11,90330,70.8,29.2,1425,46,14500,13100,0,1000,1419,30019,3066,1981,2958,728,8733,38752,False,CBO
1986,91-95 pctile,4.7,4700000,161700,1655,11,115787,71.6,28.4,1609,46,20900,14800,0,1200,1946,38846,3066,1981,2958,728,8733,47579,False,CBO
1986,96-99 pctile,3.7,3700000,249200,2345,10,184111,73.9,26.1,2299,46,37700,15200,0,1600,3207,57707,3421,2311,3194,811,9737,67444,False,CBO
1986,Top 1 percent,1.0,1000000,1136600,4598,5,865374,76.1,23.9,4506,92,213300,12500,0,4400,18172,248372,8157,10543,6823,1933,27456,275828,False,CBO
1987,Bottom,20.1,20100000,2747,13352,137,13739,500.1,-400.1,8668,4684,-100,700,0,400,288,1288,659,7,384,158,1209,2497,False,CBO
1987,Second,17.9,17900000,17861,5280,91,15106,84.6,15.4,4613,667,1200,3500,0,600,740,6040,999,228,618,241,2086,8126,False,CBO
1987,Middle,17.2,17200000,33997,2949,46,20813,61.2,38.8,2686,263,4200,6700,0,700,1249,12849,1382,712,902,334,3330,16179,False,CBO
1987,Fourth,17.2,17200000,52409,1897,18,28034,53.5,46.5,1743,154,8300,10100,0,900,1814,21114,1885,1291,1546,455,5176,26290,False,CBO
1987,Top,18.4,18400000,105927,1762,12,49081,46.3,53.7,1716,46,30900,14300,0,1300,3004,49504,2958,2353,3088,717,9116,58620,False,CBO
1987,81-90 pctile,9.1,9100000,128800,1437,12,91074,70.7,29.3,1391,46,14300,13200,0,1100,1396,29996,3151,2181,3121,726,9179,39175,False,CBO
1987,91-95 pctile,4.6,4600000,166300,1530,12,118059,71.0,29.0,1484,46,21900,15300,0,1300,2104,40604,3151,2181,3121,726,9179,49783,False,CBO
1987,96-99 pctile,3.8,3800000,245000,2365,11,175758,71.7,28.3,2272,93,40000,15800,0,1600,3685,61085,3614,2649,3439,831,10533,71618,False,CBO
1987,Top 1 percent,0.9,900000,911400,3941,6,651330,71.5,28.5,3802,139,200900,14700,0,3600,18779,237979,7764,9855,6633,1786,26038,264017,False,CBO
1988,Bottom,20.3,20300000,2781,14212,555,15118,543.6,-443.6,9281,4931,-200,700,0,400,250,1150,694,7,414,164,1280,2430,False,CBO
1988,Second,18.4,18400000,18797,5394,405,16151,85.9,14.1,4713,681,1200,3700,0,600,698,6198,1076,244,674,254,2247,8445,False,CBO
1988,Middle,17.3,17300000,36061,2931,276,22469,62.3,37.7,2660,271,4300,7100,0,700,1171,13271,1484,730,964,350,3528,16799,False,CBO
1988,Fourth,17.7,17700000,55174,1876,147,30145,54.6,45.4,1772,104,8500,10500,0,900,1664,21564,2044,1328,1632,484,5488,27052,False,CBO
1988,Top,18.8,18800000,113642,1865,108,53821,47.4,52.6,1817,48,33000,15000,0,1400,2806,52206,3104,2435,3311,737,9588,61794,False,CBO
1988,81-90 pctile,9.3,9300000,130300,1530,108,91812,70.5,29.5,1482,48,14400,13700,0,1100,1246,30446,3332,2247,3354,747,9680,40126,False,CBO
1988,91-95 pctile,4.7,4700000,168300,1530,108,119083,70.8,29.2,1482,48,21800,16200,0,1200,1975,41175,3332,2247,3354,747,9680,50855,False,CBO
1988,96-99 pctile,3.8,3800000,253600,2487,100,183594,72.4,27.6,2439,48,40300,16500,0,1600,3346,61746,3734,2639,3636,837,10846,72592,False,CBO
1988,Top 1 percent,0.9,900000,1139900,4017,47,831347,72.9,27.1,3921,96,242100,15600,0,4000,20534,282234,8831,11864,7709,1979,30383,312617,False,CBO
1989,Bottom,20.3,20300000,3050,14943,613,15998,524.5,-424.5,9660,5283,-200,800,0,400,229,1229,761,9,435,174,1379,2608,False,CBO
1989,Second,18.5,18500000,19920,5988,451,18108,90.9,9.1,5141,847,1000,3700,0,600,589,5889,1106,269,732,254,2362,8251,False,CBO
1989,Middle,17.6,17600000,37835,3012,306,24206,64.0,36.0,2733,279,4400,7100,0,700,1001,13201,1537,818,1037,354,3746,16947,False,CBO
1989,Fourth,17.8,17800000,58098,2194,161,32961,56.7,43.3,2025,169,8700,10600,0,900,1448,21648,2149,1461,1740,495,5844,27492,False,CBO
1989,Top,18.9,18900000,117740,2232,117,58386,49.6,50.4,2123,109,32500,15100,0,1300,2472,51372,3333,2667,3560,771,10331,61703,False,CBO
1989,81-90 pctile,9.3,9300000,132300,1851,117,93070,70.3,29.7,1742,109,14900,13700,0,1000,1168,30768,3570,2468,3610,782,10430,41198,False,CBO
1989,91-95 pctile,4.7,4700000,171900,2014,117,122172,71.1,28.9,1905,109,22300,16200,0,1200,1729,41429,3570,2468,3610,782,10430,51859,False,CBO
1989,96-99 pctile,3.9,3900000,258200,2940,107,186829,72.4,27.6,2831,109,41300,16700,0,1500,3060,62560,4057,2960,3952,889,11858,74418,False,CBO
1989,Top 1 percent,1.0,1000000,1063100,4464,53,781833,73.5,26.5,4301,163,218000,16100,0,3300,17001,254401,9171,12184,8019,2009,31383,285784,False,CBO
1990,Bottom,20.7,20700000,3143,16012,664,16910,538.0,-438.0,10133,5879,-200,900,0,400,285,1385,836,10,488,191,1524,2909,False,CBO
1990,Second,18.5,18500000,19968,6580,488,17927,89.8,10.2,5577,1003,1300,4000,0,600,701,6601,1161,286,795,266,2508,9109,False,CBO
1990,Middle,17.5,17500000,38706,3458,331,24975,64.5,35.5,3100,358,4500,7200,0,700,1137,13537,1598,874,1145,366,3983,17520,False,CBO
1990,Fourth,18.0,18000000,59144,2351,175,33692,57.0,43.0,2179,172,8600,10700,0,900,1633,21833,2218,1556,1862,509,6145,27978,False,CBO
1990,Top,19.3,19300000,115879,2385,128,56586,48.8,51.2,2274,111,31200,15400,0,1200,2899,50699,3589,2858,3834,825,11107,61806,False,CBO
1990,81-90 pctile,9.5,9500000,130300,2052,128,90251,69.3,30.7,1941,111,14500,14000,0,1000,1399,30899,3871,2676,3935,848,11330,42229,False,CBO
1990,91-95 pctile,4.9,4900000,167800,2219,128,117914,70.3,29.7,2108,111,21400,16300,0,1200,2003,40903,3871,2676,3935,848,11330,52233,False,CBO
1990,96-99 pctile,4.0,4000000,251700,2884,117,179960,71.5,28.5,2773,111,39600,17300,0,1400,3557,61857,4402,3209,4309,964,12884,74741,False,CBO
1990,Top 1 percent,1.0,1000000,1028400,4604,58,750639,73.0,27.0,4437,166,210000,16700,0,3100,18716,248516,9913,13113,8711,2169,33906,282422,False,CBO
1991,Bottom,21.0,21000000,3015,17512,669,18271,606.0,-506.0,10955,6557,-300,900,0,500,238,1338,854,7,532,194,1587,2925,False,CBO
1991,Second,18.7,18700000,19575,7618,507,18965,96.9,3.1,6282,1336,1100,3800,0,700,550,6150,1205,272,834,274,2585,8735,False,CBO
1991,Middle,18.1,18100000,38798,3963,346,26108,67.3,32.7,3536,427,4300,6900,0,800,898,12898,1659,863,1202,377,4101,16999,False,CBO
1991,Fourth,18.1,18100000,60089,2717,182,35136,58.5,41.5,2475,242,8400,10700,0,1000,1336,21436,2294,1597,2003,522,6416,27852,False,CBO
1991,Top,19.5,19500000,116051,2466,131,57346,49.4,50.6,2351,115,30000,16000,0,1400,2387,49787,3654,2955,4073,833,11515,61302,False,CBO
1991,81-90 pctile,9.6,9600000,128500,2237,131,88948,69.2,30.8,2065,172,14100,13900,0,1100,1126,30226,3931,2751,4160,852,11694,41920,False,CBO
1991,91-95 pctile,4.9,4900000,166300,2237,131,116167,69.9,30.1,2122,115,21000,16800,0,1200,1807,40807,3931,2751,4160,852,11694,52501,False,CBO
1991,96-99 pctile,4.1,4099999,246500,2925,119,174704,70.9,29.1,2810,115,38000,18800,0,1600,3025,61425,4510,3342,4585,978,13415,74840,False,CBO
1991,Top 1 percent,1.0,1000000,920800,4989,61,657451,71.4,28.6,4760,229,195100,20900,0,3400,15843,235243,9708,12482,8864,2103,33157,268400,False,CBO
1992,Bottom,20.7,20700000,2652,18982,748,19382,730.8,-630.8,11813,7169,-300,900,0,500,268,1368,851,6,585,190,1632,3000,False,CBO
1992,Second,19.0,19000000,19531,8729,562,20408,104.5,-4.5,6997,1732,800,3600,0,700,591,5691,1296,263,873,290,2723,8414,False,CBO
1992,Middle,18.0,18000000,39671,4446,382,27233,68.6,31.4,3858,588,4100,7000,0,800,1006,12906,1788,885,1286,400,4360,17266,False,CBO
1992,Fourth,18.2,18200000,62481,3076,201,37455,59.9,40.1,2768,308,8200,10800,0,1000,1491,21491,2429,1670,2168,545,6812,28303,False,CBO
1992,Top,19.7,19700000,121375,2808,145,60267,49.7,50.3,2625,183,31600,16100,0,1400,2659,51759,3902,3179,4343,877,12302,64061,False,CBO
1992,81-90 pctile,9.7,9700000,129500,2503,145,89281,68.9,31.1,2320,183,13900,14100,0,1100,1182,30282,4239,2950,4490,906,12585,42867,False,CBO
1992,91-95 pctile,5.0,5000000,168400,2564,145,117638,69.9,30.1,2381,183,21000,16800,0,1300,1786,40886,4239,2950,4490,906,12585,53471,False,CBO
1992,96-99 pctile,4.0,4000000,256300,3296,132,181771,70.9,29.1,3174,122,39500,19100,0,1700,3229,63529,4860,3581,4948,1039,14428,77957,False,CBO
1992,Top 1 percent,1.0,1000000,1045300,5189,65,740996,70.9,29.1,5006,183,228100,20800,0,3500,19325,271725,10907,14603,9991,2332,37833,309558,False,CBO
1992,Forbes 400,0.0004,400,46790080,5189,10,32531628,69.5,30.5,5006,183,12342242,139045,0,156668,865054,13503009,33055,653676,66843,7067,760641,14263650,True,Forbes400 actual
1993,Bottom,21.1,21100000,2591,20100,791,20552,793.2,-693.2,12439,7661,-400,800,0,500,258,1158,948,4,606,214,1772,2930,False,CBO
1993,Second,19.0,19000000,19790,9591,593,21527,108.8,-8.8,7557,2034,700,3600,0,700,614,5614,1347,264,917,305,2833,8447,False,CBO
1993,Middle,18.2,18200000,40739,4632,403,28288,69.4,30.6,3951,681,4000,7000,0,900,1040,12940,1821,968,1344,413,4546,17486,False,CBO
1993,Fourth,18.5,18500000,64391,3071,213,39314,61.1,38.9,2764,307,8100,10700,0,1000,1521,21321,2553,1714,2193,579,7040,28361,False,CBO
1993,Top,19.9,19900000,127071,2850,154,63640,50.1,49.9,2668,182,32600,16500,0,1500,2843,53443,4105,3383,4571,933,12992,66435,False,CBO
1993,81-90 pctile,9.7,9700000,131300,2547,154,90347,68.8,31.2,2365,182,13800,14200,0,1200,1166,30366,4464,3143,4718,963,13288,43654,False,CBO
1993,91-95 pctile,5.1,5100000,170200,2547,154,118056,69.4,30.6,2426,121,21300,17000,0,1400,1857,41557,4464,3143,4718,963,13288,54845,False,CBO
1993,96-99 pctile,4.1,4099999,257500,3274,140,180400,70.1,29.9,3153,121,40100,19900,0,1800,3442,65242,5130,3827,5208,1107,15272,80514,False,CBO
1993,Top 1 percent,1.0,1000000,1001500,5336,71,681260,68.0,32.0,5094,243,240100,21600,0,3700,21415,286815,11249,14885,10270,2428,38832,325647,False,CBO
1993,Forbes 400,0.0004,400,46319635,5336,10,30650095,66.2,33.8,5094,243,13593238,119574,0,171126,990427,14874365,34733,688451,69840,7498,800522,15674887,True,Forbes400 actual
1994,Bottom,21.5,21500000,2622,21116,865,21688,827.2,-727.2,13144,7972,-600,800,0,600,275,1075,959,3,664,214,1840,2915,False,CBO
1994,Second,19.4,19400000,21025,9673,632,22821,108.5,-8.5,7590,2083,400,3700,0,800,621,5521,1433,270,964,320,2988,8509,False,CBO
1994,Middle,18.7,18700000,42202,4677,431,29519,69.9,30.1,3968,709,4000,7100,0,900,1069,13069,1975,942,1365,440,4722,17791,False,CBO
1994,Fourth,18.8,18800000,66614,3127,229,40615,61.0,39.0,2728,399,8300,11000,0,1100,1587,21987,2697,1802,2266,603,7368,29355,False,CBO
1994,Top,20.0,20000000,132093,2984,168,66604,50.4,49.6,2789,195,33700,17200,0,1500,3027,55427,4220,3481,4568,945,13214,68641,False,CBO
1994,81-90 pctile,9.8,9800000,134000,2660,168,92039,68.7,31.3,2400,259,14400,14600,0,1200,1254,31454,4531,3174,4665,965,13335,44789,False,CBO
1994,91-95 pctile,5.1,5100000,172600,2854,168,119650,69.3,30.7,2660,195,21900,17400,0,1500,1837,42637,4531,3174,4665,965,13335,55972,False,CBO
1994,96-99 pctile,4.1,4099999,263400,3568,152,184032,69.9,30.1,3373,195,41700,20600,0,1800,3640,67740,5213,3873,5152,1110,15348,83088,False,CBO
1994,Top 1 percent,1.0,1000000,1034400,5644,77,697575,67.4,32.6,5384,259,247700,28600,0,3700,23200,303200,11480,15210,10210,2445,39345,342545,False,CBO
1994,Forbes 400,0.0004,400,46166705,5644,11,30867002,66.9,33.1,5384,259,13188098,127072,0,165136,1035453,14515759,35100,678812,68211,7476,789599,15305358,True,Forbes400 actual
1995,Bottom,22.3,22300000,3177,21953,887,23190,729.9,-629.9,13732,8221,-800,900,0,500,255,855,1036,4,698,233,1972,2827,False,CBO
1995,Second,19.2,19200000,22486,10153,665,24092,107.1,-7.1,7905,2248,600,4000,0,800,610,6010,1560,279,1013,350,3202,9212,False,CBO
1995,Middle,18.6,18600000,44630,4914,451,31700,71.0,29.0,4107,807,4200,7300,0,900,1019,13419,2061,980,1373,463,4876,18295,False,CBO
1995,Fourth,19.0,19000000,69930,3434,238,44122,63.1,36.9,3091,343,8500,11100,0,1100,1503,22203,2787,1728,2134,628,7277,29480,False,CBO
1995,Top,20.1,20100000,150235,3348,172,80908,53.9,46.1,3085,263,36500,17600,0,1600,2921,58621,4455,3926,4838,1007,14226,72847,False,CBO
1995,81-90 pctile,9.8,9800000,138000,2954,172,94500,68.5,31.5,2692,263,15000,14900,0,1300,1086,32286,4837,3524,4950,1029,14340,46626,False,CBO
1995,91-95 pctile,5.2,5200000,178500,3085,172,123242,69.0,31.0,2888,197,22900,18000,0,1400,1875,44175,4837,3524,4950,1029,14340,58515,False,CBO
1995,96-99 pctile,4.1,4099999,277500,3808,156,193691,69.8,30.2,3611,197,45200,20600,0,1800,3631,71231,5574,4308,5472,1187,16541,87772,False,CBO
1995,Top 1 percent,1.0,1000000,1150000,6171,76,771899,67.1,32.9,5843,328,283200,28600,0,3900,24395,340095,12580,17856,11139,2678,44253,384348,False,CBO
1995,Forbes 400,0.0004,400,50862862,6171,11,33352476,65.6,34.4,5843,328,15221428,133998,0,172491,1078945,16606862,37796,789776,74087,8048,909707,17516569,True,Forbes400 actual
1996,Bottom,22.3,22300000,3252,22309,911,23582,725.2,-625.2,13875,8434,-900,1000,0,500,249,849,1096,4,702,239,2041,2890,False,CBO
1996,Second,19.6,19600000,23510,10430,690,25588,108.8,-8.8,8218,2212,500,4000,0,700,570,5770,1576,300,1051,345,3272,9042,False,CBO
1996,Middle,19.0,19000000,46299,5311,468,33590,72.6,27.4,4563,748,4300,7400,0,900,964,13564,2106,1007,1351,460,4924,18488,False,CBO
1996,Fourth,19.2,19200000,73063,3493,245,46502,63.6,36.4,3151,342,8800,11400,0,1000,1432,22632,2906,1861,2264,636,7667,30299,False,CBO
1996,Top,20.5,20500000,163807,3582,176,90977,55.5,44.5,3383,199,39900,17800,0,1400,2898,61998,4630,4089,4854,1017,14590,76588,False,CBO
1996,81-90 pctile,10.1,10100000,140500,3184,176,96508,68.7,31.3,2919,265,15400,15000,0,1200,961,32561,5046,3692,5005,1048,14791,47352,False,CBO
1996,91-95 pctile,5.2,5200000,185500,3383,176,128632,69.3,30.7,3184,199,24300,18300,0,1300,1736,45636,5046,3692,5005,1048,14791,60427,False,CBO
1996,96-99 pctile,4.2,4200000,288000,4179,161,201002,69.8,30.2,4046,133,48700,20700,0,1700,3385,74485,5742,4432,5485,1194,16853,91338,False,CBO
1996,Top 1 percent,1.0,1000000,1269700,6169,77,854004,67.3,32.7,5970,199,317600,29300,0,3700,24112,374712,13391,19541,11515,2783,47230,421942,False,CBO
1996,Forbes 400,0.0004,400,74708982,6169,10,50889283,68.1,31.9,5970,199,20773440,127369,0,217708,1418750,22537267,41819,1149765,88334,8693,1288611,23825878,True,Forbes400 actual
1997,Bottom,22.6,22600000,3671,23102,948,24622,670.7,-570.7,14871,8231,-900,1100,0,500,247,947,1121,4,777,250,2152,3099,False,CBO
1997,Second,19.8,19800000,24355,10360,709,25995,106.7,-6.7,8157,2203,600,4200,0,700,535,6035,1656,316,1052,369,3394,9429,False,CBO
1997,Middle,19.3,19300000,48442,5504,477,35414,73.1,26.9,4729,775,4500,7500,0,900,903,13803,2217,1084,1411,494,5206,19009,False,CBO
1997,Fourth,19.4,19400000,76185,3999,249,49356,64.8,35.2,3571,428,9200,11600,0,1000,1358,23158,3019,1984,2242,674,7919,31077,False,CBO
1997,Top,20.9,20900000,178230,3705,180,100943,56.6,43.4,3503,202,43300,18300,0,1500,2899,65999,4726,4362,5026,1059,15173,81172,False,CBO
1997,81-90 pctile,10.3,10300000,144500,3031,180,98295,68.0,32.0,2829,202,16200,15600,0,1200,963,33963,5204,3942,5209,1098,15453,49416,False,CBO
